Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
17268790,2,2,2,3,5,44,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268795,2,2,2,3,3,15,2,1,1,1,4,97,N,,,,,,,0,0,1,0,0,1,0
17268796,2,2,2,3,5,46,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17268796,2,3,2,5,5,1,3,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268796,3,2,2,3,5,30,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268796,3,3,2,4,3,57,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17268796,3,4,2,7,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268796,3,5,2,9,5,30,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268800,2,2,2,3,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268807,2,2,2,3,5,31,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268809,1,2,2,3,5,49,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268811,3,2,2,6,5,22,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17268814,2,2,2,3,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268815,1,2,2,3,2,11,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17268815,1,3,2,4,5,12,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268815,1,4,2,6,2,1,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17268816,3,2,2,3,5,65,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268818,3,2,2,5,5,4,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268819,1,2,2,4,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268819,1,3,2,6,5,3,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268819,1,4,2,5,5,0,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17268824,1,2,2,3,3,14,2,1,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17268824,1,3,2,4,5,3,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268824,1,4,2,6,3,12,2,2,1,8,2,97,N,,,,,,,0,0,1,0,0,1,0
17268824,2,2,2,3,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268824,3,2,2,3,5,15,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268824,3,3,2,6,5,14,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268826,2,2,2,3,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268827,2,2,2,3,5,45,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268827,2,3,2,6,5,77,,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17268832,1,2,2,3,5,53,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268834,1,2,2,3,5,23,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17268836,2,2,2,3,3,20,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17268838,2,2,2,3,5,65,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268839,2,2,2,4,5,39,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268839,2,3,2,3,5,21,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268846,1,2,2,4,5,21,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268846,1,3,2,6,5,21,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268849,1,2,2,3,3,54,2,1,1,2,2,97,N,,,,,,,0,0,1,0,0,1,0
17268852,1,2,2,3,5,29,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268857,1,2,2,3,5,62,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17268857,2,2,2,3,5,32,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268859,2,2,2,3,3,17,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17268862,1,2,2,3,5,27,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268865,1,2,2,3,5,79,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268865,2,2,2,3,5,15,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268866,1,2,2,3,3,29,1,2,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
17268866,2,2,2,6,5,8,3,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268869,1,2,2,3,5,21,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17268873,1,2,2,3,5,21,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268874,1,2,2,3,2,8,2,2,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
17268874,1,3,2,4,5,2,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17268878,1,2,2,3,5,49,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268881,2,2,2,3,5,9,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268886,1,2,2,3,5,18,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268895,2,2,2,3,5,21,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268895,2,3,2,6,5,19,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268905,1,2,2,3,5,17,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268905,2,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268906,2,2,2,3,3,20,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17268910,1,2,2,3,5,59,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268913,1,2,2,3,5,10,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268914,1,2,2,1,5,2,2,2,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17268915,1,2,2,3,5,51,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268915,1,3,2,4,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268915,1,4,2,6,5,12,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268916,1,2,2,12,1,49,2,1,1,1,8,97,N,,,,,,,1,0,0,0,0,1,0
17268916,1,3,2,12,1,,2,0,1,1,8,97,N,,,,,,,1,0,0,0,0,1,0
17268917,1,2,2,6,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268917,1,3,2,3,5,14,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268919,2,2,2,3,5,33,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268919,2,3,2,6,5,7,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17268924,1,2,2,3,0,,2,1,1,10,0,97,N,,,,,,,0,0,0,0,1,0,0
17268925,1,2,2,3,5,23,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268926,2,2,2,3,5,17,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268926,4,2,2,6,5,1,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268927,3,2,2,3,5,17,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268935,1,2,2,6,5,2,3,1,1,6,1,97,N,,,,,,,0,0,0,1,0,0,0
17268937,1,2,2,3,2,24,3,1,1,1,1,97,N,,,,,,,0,1,0,0,0,1,0
17268939,1,2,2,3,3,50,2,2,1,1,4,97,N,,,,,,,0,0,1,0,0,1,0
17268941,3,2,2,3,5,28,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268941,3,3,2,6,5,49,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268942,2,2,2,3,5,19,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268943,3,2,2,3,5,28,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268944,1,2,2,3,5,18,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268947,2,2,2,5,5,0,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17268947,2,3,2,6,5,3,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268947,2,4,2,4,5,7,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268948,2,2,2,3,5,81,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268951,1,2,2,3,3,30,2,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17268955,1,2,2,3,5,42,4,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268955,1,3,2,6,5,10,4,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268962,2,2,2,3,5,8,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268969,1,2,2,3,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268972,2,2,2,3,2,15,1,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17268976,1,2,2,3,5,30,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268976,1,3,2,4,3,12,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17268976,1,4,2,2,5,5,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268976,1,5,2,6,5,59,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268979,2,2,2,3,5,57,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268980,2,2,2,3,5,16,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268981,3,2,2,3,5,54,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268981,4,2,2,3,5,17,3,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17268983,1,2,2,3,5,55,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17268990,3,2,2,6,5,2,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17268991,2,2,2,3,3,18,1,1,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17268994,2,2,2,3,5,43,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17268994,2,3,2,6,3,22,2,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17268996,2,2,2,4,2,18,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17269002,1,2,2,4,5,53,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269002,1,3,2,3,5,41,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269002,1,4,2,6,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269003,1,2,2,3,5,19,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17269008,1,2,2,3,5,64,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269009,2,2,2,4,5,1,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269009,2,3,2,5,5,4,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269009,2,4,2,6,5,5,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269010,2,2,2,3,5,22,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269016,1,2,2,1,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269016,1,3,2,2,5,6,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17269016,1,4,2,2,5,6,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17269016,1,5,2,3,5,4,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17269016,2,2,2,4,5,4,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17269018,1,2,2,3,2,36,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17269020,1,2,2,3,5,27,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269020,1,3,2,6,5,31,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269022,1,2,2,3,5,66,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269024,1,2,2,3,5,72,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269025,1,2,2,4,3,0,2,2,1,5,8,97,N,,,,,,,0,0,1,0,0,1,0
17269025,1,3,2,6,5,12,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269025,2,2,2,3,5,76,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269026,2,2,2,6,5,3,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269027,2,2,2,4,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269027,2,3,2,6,5,25,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269028,2,2,2,6,2,26,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17269028,2,3,2,3,3,15,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269030,3,2,2,3,2,60,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17269031,2,2,2,3,5,48,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269034,1,2,2,3,5,17,0,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269034,2,2,2,3,5,15,0,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269042,2,2,2,3,5,22,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269045,1,2,2,3,5,60,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269045,2,2,2,6,5,4,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269058,1,2,2,3,5,58,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269059,1,2,2,3,5,16,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269063,1,2,2,3,5,19,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269063,1,3,2,6,5,20,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269075,2,2,2,3,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269082,1,2,2,3,5,59,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269082,1,3,2,4,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269082,1,4,2,5,5,7,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269082,1,5,2,6,5,11,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269082,2,2,2,3,5,68,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269083,2,2,2,3,5,35,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269083,2,3,2,5,5,1,3,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269092,2,1,2,3,5,39,2,2,1,11,1,97,N,,,,,,,0,0,0,1,0,0,0
17269098,2,2,2,3,5,9,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269101,1,2,2,3,3,16,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269101,1,3,2,6,5,17,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17269102,2,2,2,3,5,22,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269102,3,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269102,3,3,2,5,5,3,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269102,3,4,2,6,5,1,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269105,1,2,2,10,5,24,1,1,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
17269106,1,2,2,3,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269106,2,2,2,3,5,64,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269107,1,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269107,2,2,2,3,5,37,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269113,2,2,2,3,5,78,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269114,2,2,2,3,3,19,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269115,1,2,2,3,0,0,0,0,1,10,3,97,N,,,,,,,0,0,0,0,1,0,0
17269115,1,3,2,4,0,0,0,0,1,10,3,97,N,,,,,,,0,0,0,0,1,0,0
17269115,2,2,2,3,3,17,1,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17269121,2,2,2,3,5,8,5,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269121,2,3,2,4,5,9,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269121,2,4,2,6,5,7,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269124,3,2,2,6,5,2,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,1,2,2,3,0,0,2,1,1,10,3,97,N,,,,,,,0,0,0,0,1,0,0
17269126,2,2,2,3,5,33,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,3,2,8,5,14,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,4,2,4,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,5,2,7,5,18,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,6,2,9,5,16,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,7,2,5,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269126,2,8,2,6,5,11,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269128,1,2,2,12,0,25,2,1,5,10,0,97,N,,,,,,,0,0,0,0,1,0,0
17269130,2,2,2,3,5,17,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269131,2,2,2,3,1,75,1,2,1,1,8,97,N,,,,,,,1,0,0,0,0,1,0
17269131,2,3,2,6,2,12,1,2,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
17269134,1,2,2,3,5,22,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269137,2,2,2,4,5,8,1,1,1,7,3,97,N,,,,,,,0,0,0,1,0,0,0
17269137,2,3,2,6,5,6,1,2,1,7,3,97,N,,,,,,,0,0,0,1,0,0,0
17269138,2,2,2,3,0,22,1,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
17269145,1,2,2,3,5,21,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269146,1,2,2,3,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269146,2,2,2,3,5,51,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269151,1,2,2,4,3,3,2,2,1,8,2,97,N,,,,,,,0,0,1,0,0,1,0
17269152,1,2,2,3,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269152,1,3,2,4,5,2,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269152,1,4,2,5,5,7,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269152,2,2,2,3,5,10,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269152,2,3,2,5,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269152,2,4,2,4,5,5,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269153,2,2,2,3,3,44,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269156,1,2,2,3,5,16,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269163,2,2,2,3,2,48,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17269165,2,2,2,3,5,22,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269168,1,2,2,6,5,61,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269168,1,3,2,3,5,60,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269168,2,2,2,3,0,0,2,1,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
17269170,2,2,2,3,3,16,3,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17269170,2,3,2,6,3,12,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269170,2,4,2,4,3,6,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269172,2,2,2,3,5,42,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269185,2,2,2,3,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269191,2,2,2,3,2,28,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17269192,1,2,2,3,5,44,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269193,2,2,2,3,3,59,1,1,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17269193,2,3,2,4,3,37,1,1,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17269200,2,2,2,3,5,36,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269202,1,2,2,3,5,54,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269202,1,3,2,4,5,4,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269202,1,4,2,6,5,2,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269205,2,2,2,3,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269205,2,3,2,4,5,14,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269211,2,2,2,3,5,28,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269211,2,3,2,4,5,1,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269215,2,2,2,3,2,38,3,1,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
17269215,3,2,2,3,5,10,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269223,2,2,2,14,5,48,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,1,2,2,3,5,53,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,1,3,2,6,5,6,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,1,4,2,5,5,8,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,1,5,2,4,5,9,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,2,2,2,3,5,30,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,2,3,2,6,5,12,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,2,4,2,5,5,13,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269224,2,5,2,4,5,15,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269228,2,2,2,4,5,4,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269230,1,2,2,3,5,26,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269230,3,2,2,3,5,39,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269230,3,3,2,5,3,29,1,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17269230,3,4,2,4,5,6,1,1,1,7,8,97,N,,,,,,,0,0,0,1,0,0,0
17269230,3,5,2,6,5,4,1,1,1,4,8,97,N,,,,,,,0,0,0,1,0,0,0
17269231,3,2,2,3,5,25,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269232,2,2,2,3,5,55,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269241,2,2,2,4,5,9,2,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17269251,2,2,2,3,5,20,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269251,2,3,2,6,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269251,2,4,2,4,5,3,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17269254,2,2,2,3,5,22,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17269255,2,2,2,3,3,13,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269255,2,3,2,6,5,15,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269259,2,2,2,3,3,34,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17269262,1,2,2,3,5,24,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17269262,2,2,2,3,5,57,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269263,2,2,2,3,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269265,1,2,2,4,5,14,1,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17269265,1,3,2,5,5,15,1,2,1,3,1,97,N,,,,,,,0,0,0,1,0,0,0
17269265,1,4,2,3,5,15,1,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17269265,1,5,2,6,5,1,1,1,1,5,1,97,N,,,,,,,0,0,0,1,0,0,0
17269269,1,2,2,3,3,19,3,1,1,8,2,97,N,,,,,,,0,0,1,0,0,1,0
17269273,1,2,2,3,3,15,1,2,1,1,4,97,N,,,,,,,0,0,1,0,0,1,0
17269275,1,2,2,5,3,2,2,1,1,4,2,97,N,,,,,,,0,0,1,0,0,1,0
17269276,1,2,2,3,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269276,1,3,2,6,5,20,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269278,2,2,2,6,5,44,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269278,2,3,2,3,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269278,2,4,2,4,5,33,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269279,1,2,2,3,5,16,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17269279,1,3,2,6,5,14,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17269280,1,2,2,3,5,23,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
